client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance
491b10cce3,Март,40.0,,34322.58,3063.666666666666,3,6,18.0,4.0,25,13.0,7.0,138.3,35.668416611634164,6 г. 4 м.,Yes,221.31407545586663,"Малые траты, малые платежи",307.9936156469028
491b10cce3,Апрель,40.0,Медиаменеджер,34386.01,3095.576666666666,3,6,18.0,4.0,25,16.0,7.0,138.3,26.790657491845284,6 г. 5 м.,Yes,37.84591829653257,"Большие траты, средние платежи",455.7717728062368
491b10cce3,Май,40.0,Медиаменеджер,33796.09,3101.376666666666,3,6,18.0,4.0,25,,7.0,138.3,31.986182064739968,6 г. 6 м.,Yes,169.14215771362058,"Большие траты, малые платежи",335.8655333891489
491b10cce3,Июнь,40.0,Медиаменеджер,33722.93,3139.286666666666,3,6,18.0,4.0,25,17.0,7.0,138.3,24.09308989705779,6 г. 7 м.,NM,210.6947696963216,"Малые траты, большие платежи",304.7529214064479
491b10cce3,Июль,40.0,Медиаменеджер,34584.44,3118.2166666666662,3,6,18.0,4.0,25,16.0,7.0,138.3,34.09430407778987,6 г. 8 м.,NM,100.68573644587543,"Большие траты, средние платежи",394.831954656894
491b10cce3,Август,40.0,Медиаменеджер,34513.77,3082.156666666666,3,6,18.0,4.0,22,14.0,7.0,138.3,39.51715257425876,6 г. 9 м.,Yes,417.0346412567275,"Малые траты, малые платежи",119.5030498460419
491b10cce3,Сентябрь,41.0,Медиаменеджер,34598.0,3082.996666666666,3,6,18.0,4.0,25,16.0,7.0,138.3,38.837215910482726,6 г. 10 м.,Yes,153.29294242758962,"Малые траты, большие платежи",358.5847486751798
fe4664d63f,Февраль,38.0,,,4916.415,7,5,30.0,2.0,25,10.0,6.0,2582.73,27.85589896650752,17 г. 3 м.,Yes,34.74571641229115,"Большие траты, большие платежи",639.3018810672947
fe4664d63f,Март,38.0,Архитектор,55757.060000000005,4959.165,7,5,30.0,2.0,25,10.0,6.0,2582.73,37.76946044110385,17 г. 4 м.,Yes,205.59058257145097,"Большие траты, средние платежи",482.837014908135
fe4664d63f,Апрель,38.0,Архитектор,55464.350000000006,4913.895,7,5,30.0,2.0,25,10.0,6.0,2582.73,29.836608295637998,17 г. 5 м.,Yes,300.85807337175424,"Малые траты, малые платежи",422.6395241078317
fe4664d63f,Май,39.0,Архитектор,56299.270000000004,4970.295,7,5,30.0,2.0,25,,6.0,2582.73,28.28521285990739,17 г. 6 м.,NM,75.62006969471781,"Большие траты, средние платежи",613.8175277848683
fe4664d63f,Июнь,39.0,Архитектор,55906.91000000001,4951.235000000001,7,5,30.0,2.0,25,,6.0,2582.73,24.778227191496786,17 г. 7 м.,Yes,251.31222081658763,"Малые траты, малые платежи",474.58537666299827
fe4664d63f,Июль,,Архитектор,55767.55000000001,4965.055,7,5,30.0,,25,10.0,6.0,2582.73,41.41376041687321,17 г. 8 м.,Yes,115.29842983087582,"Большие траты, средние платежи",571.1791676487102
fe4664d63f,Август,39.0,Архитектор,56322.64000000001,4971.725,7,5,30.0,2.0,25,,6.0,2582.73,28.02750233294437,17 г. 9 м.,Yes,116.81954716029284,"Большие траты, большие платежи",558.2180503192932
fe4664d63f,Сентябрь,39.0,Архитектор,55511.58000000001,,7,5,30.0,,27,11.0,6.0,2582.73,28.124751848885943,17 г. 10 м.,Yes,199.86331959557631,"Большие траты, средние платежи",484.5042778840097
362853b9c4,Февраль,21.0,Медиаменеджер,19195.390000000003,1263.8933333333334,6,9,21.0,,29,10.0,7.0,2399.46,34.60496400396863,9 г. 2 м.,Yes,77.28358775323487,"Малые траты, большие платежи",250.5007646424759
362853b9c4,Март,21.0,Медиаменеджер,19467.730000000003,1319.4933333333333,6,9,21.0,7.0,29,11.0,7.0,2399.46,35.802443586808145,9 г. 3 м.,Yes,67.96044013965239,"Большие траты, малые платежи",258.12391225605836
362853b9c4,Апрель,21.0,,,1313.8733333333334,6,9,21.0,7.0,29,13.0,7.0,2399.46,32.14988084281898,9 г. 4 м.,Yes,120.24492003991556,"Малые траты, большие платежи",211.61943235579517
362853b9c4,Май,,Медиаменеджер,18867.690000000002,,6,9,21.0,7.0,25,,7.0,2399.46,40.07931514069103,9 г. 5 м.,Yes,79.8143678309435,"Малые траты, большие платежи",254.36998456476726
362853b9c4,Июнь,21.0,Медиаменеджер,19600.84,1331.5133333333333,6,9,21.0,7.0,29,11.0,7.0,2399.46,29.608496335525743,9 г. 6 м.,Yes,79.42362449342801,"Малые траты, средние платежи",263.96072790228266
362853b9c4,Июль,21.0,Медиаменеджер,18946.18,1305.7033333333334,6,9,21.0,,32,11.0,7.0,2399.46,27.09653209609612,9 г. 7 м.,Yes,,"Малые траты, большие платежи",248.71960182210609
362853b9c4,Август,21.0,Медиаменеджер,19196.280000000002,1334.7033333333334,7,10,21.0,7.0,29,11.0,7.0,2399.46,31.08352468818477,9 г. 8 м.,Yes,131.07461554953258,"Малые траты, малые платежи",220.99973684617817
362853b9c4,Сентябрь,21.0,Медиаменеджер,18984.850000000002,1354.5233333333333,7,10,21.0,7.0,29,11.0,7.0,2399.46,35.962257339396515,9 г. 9 м.,Yes,99.25658594944841,"Малые траты, малые платежи",250.05776644626235
e14b326b3c,Февраль,33.0,Музыкант,144434.15999999997,12065.816666666666,8,4,13.0,2.0,10,8.0,7.0,585.96,32.042521742268576,29 г. 4 м.,Yes,128.77777504344758,,1165.4562893402504
e14b326b3c,Март,33.0,Музыкант,144516.5,12007.036666666665,8,4,13.0,2.0,10,,7.0,585.96,28.50212903798124,29 г. 5 м.,NM,255.43438618860085,"Большие траты, большие платежи",1034.1396781950968
e14b326b3c,Апрель,33.0,Музыкант,144243.65,12033.446666666665,8,4,13.0,,10,5.0,7.0,585.96,39.51881300087139,29 г. 6 м.,Yes,110.13989182986649,"Большие траты, большие платежи",1180.044172553831
e14b326b3c,Май,33.0,Музыкант,144343.75,11979.496666666664,8,4,13.0,2.0,10,8.0,,585.96,32.449783917318605,29 г. 7 м.,Yes,189.76957696458703,"Большие траты, средние платежи",1116.2344874191108
e14b326b3c,Июнь,33.0,,144907.87,12046.436666666665,8,4,13.0,,10,,7.0,585.96,38.99344070421216,29 г. 8 м.,NM,369.7303116513847,"Малые траты, средние платежи",961.5437527323129
e14b326b3c,Июль,33.0,Музыкант,144759.68,12000.926666666664,8,4,13.0,2.0,10,6.0,7.0,585.96,38.77654349938408,29 г. 9 м.,Yes,1111.6373178046938,"Малые траты, средние платежи",215.576746579004
e14b326b3c,Август,33.0,Музыкант,,12009.996666666664,8,4,13.0,2.0,10,5.0,7.0,585.96,40.6812192579566,29 г. 10 м.,Yes,218.3387402280483,"Большие траты, средние платежи",1080.3353241556495
e14b326b3c,Сентябрь,34.0,Музыкант,,12034.676666666664,8,4,13.0,2.0,5,8.0,8.0,585.96,36.49145750873184,,Yes,864.8327784628352,"Малые траты, малые платежи",478.32128592086235
cf34a858c5,Февраль,50.0,Руководитель,43411.14,3726.35,5,4,16.0,2.0,19,,0.0,1311.99,31.704967898031693,20 г. 4 м.,Yes,41.52317769561598,"Большие траты, большие платежи",499.21494813970185
cf34a858c5,Март,50.0,Руководитель,43630.38,3689.1899999999996,5,4,,2.0,19,15.0,0.0,1311.99,30.221018616919288,20 г. 5 м.,Yes,91.73866387872968,"Малые траты, большие платежи",485.7694619565882
cf34a858c5,Апрель,50.0,Руководитель,43266.3,3688.0,5,4,16.0,2.0,21,17.0,0.0,1311.99,26.85572501411997,20 г. 6 м.,Yes,88.58607769478006,"Малые траты, большие платежи",482.87204814053774
cf34a858c5,Май,50.0,Руководитель,43180.72,3737.37,5,4,16.0,,19,15.0,0.0,1311.99,30.996842634497536,20 г. 7 м.,Yes,173.56934953213943,"Большие траты, малые платежи",391.2787763031784
cf34a858c5,Июнь,50.0,Руководитель,43205.86,3682.58,5,4,16.0,2.0,19,15.0,0.0,1311.99,32.093531006158145,20 г. 8 м.,Yes,247.47691502325267,"Большие траты, малые платежи",320.3712108120652
cf34a858c5,Июль,50.0,Руководитель,42739.19,3701.81,5,4,16.0,2.0,19,15.0,4.0,1311.99,41.606811192516666,20 г. 9 м.,Yes,109.9256528508737,"Большие траты, средние платежи",445.65247298444405
cf34a858c5,Август,50.0,,42841.65,3742.72,5,4,16.0,2.0,19,12.0,4.0,1311.99,29.711562276924443,20 г. 10 м.,Yes,86.49705080311823,"Большие траты, средние платежи",468.4110750321996
cf34a858c5,Сентябрь,,,43648.68,3680.14,5,461,16.0,2.0,21,15.0,4.0,1311.99,26.55533066823555,20 г. 11 м.,Yes,355.4321908810653,"Малые траты, средние платежи",225.79593495425252
7b9b675158,Февраль,49.0,Инженер,143386.26,,0,4,2.0,0.0,2,5.0,1.0,93.25,30.62643471025513,28 г. 5 м.,No,1322.327610392045,"Малые траты, малые платежи",184.48172294128838
7b9b675158,Март,49.0,Инженер,143038.18,12143.683333333332,0,4,2.0,0.0,4,5.0,1.0,93.25,29.61356589727123,28 г. 6 м.,No,144.67202598128313,"Большие траты, большие платежи",1307.0473073520507
7b9b675158,Апрель,49.0,Инженер,143245.29,12144.733333333332,0,4,2.0,0.0,4,5.0,5.0,93.25,44.47611419170432,28 г. 7 м.,No,169.0083879858861,"Большие траты, большие платежи",1280.2109453474477
7b9b675158,Май,49.0,Инженер,143458.88,12129.653333333332,0,4,2.0,0.0,2,5.0,5.0,93.25,41.40373826865919,28 г. 8 м.,No,695.6706511758197,"Большие траты, малые платежи",777.7186821575137
7b9b675158,Июнь,,Инженер,143263.36,12085.793333333333,0,4,2.0,0.0,4,5.0,5.0,93.25,41.97424151698739,28 г. 9 м.,No,316.5760462379168,"Большие траты, малые платежи",1157.6432870954166
7b9b675158,Июль,49.0,Инженер,143646.03,12074.353333333333,0,4,2.0,0.0,4,3.0,5.0,93.25,45.15108129391557,28 г. 10 м.,No,176.63891615229676,"Большие траты, большие платежи",1273.8104171810367
7b9b675158,Август,49.0,Инженер,142978.75,12073.043333333333,0,4,2.0,0.0,4,,5.0,93.25,30.656920600757005,28 г. 11 м.,NM,249.37046782480718,"Большие траты, средние платежи",1212.0888655085266
7b9b675158,Сентябрь,49.0,Инженер,143291.4,12105.753333333332,0,4,2.0,0.0,4,6.0,5.0,93.25,36.702339284516725,29 г. 0 м.,No,1128.5456854284946,"Малые траты, средние платежи",366.57364790483854
58b7b26afe,Февраль,26.0,Предприниматель,61475.82,,10,6,,5.0,21,19.0,10.0,2270.42,30.766723317002807,10 г. 2 м.,NM,167.48542219818822,"Малые траты, большие платежи",423.48285404272906
58b7b26afe,Март,26.0,Предприниматель,61091.299999999996,,10,6,,5.0,26,19.0,10.0,2270.42,23.17349908626481,10 г. 3 м.,Yes,,"Малые траты, малые платежи",109.41635277654024
58b7b26afe,Апрель,27.0,,61657.68,,10,6,,5.0,22,,10.0,2270.42,28.05456505805853,10 г. 4 м.,Yes,123.47031774756573,"Большие траты, большие платежи",434.89795849335144
58b7b26afe,Май,27.0,Предприниматель,61083.799999999996,5050.2425,10,6,,,22,19.0,10.0,2270.42,31.141561706127444,10 г. 5 м.,Yes,209.1287583615247,"Большие траты, средние платежи",359.5695178793925
58b7b26afe,Июнь,27.0,Предприниматель,,,10,6,,5.0,22,19.0,,2270.42,38.00683073622527,10 г. 6 м.,Yes,158.60361752731532,"Большие траты, средние платежи",416.98465871360185
58b7b26afe,Июль,27.0,Предприниматель,61304.759999999995,5024.452499999999,10,6,,5.0,22,19.0,10.0,2270.42,32.353536493124324,10 г. 7 м.,Yes,526.1202345284208,"Малые траты, средние платежи",80.03804171249635
58b7b26afe,Август,27.0,Предприниматель,61635.56,5074.7625,10,6,,5.0,22,,10.0,2270.42,25.27338956741781,10 г. 8 м.,Yes,,"Малые траты, малые платежи",7.3974620736632914
58b7b26afe,Сентябрь,27.0,Предприниматель,61828.21,5085.9225,10,6,,5.0,22,19.0,10.0,2270.42,37.11519452035784,10 г. 9 м.,NM,60.52304143085758,"Большие траты, большие платежи",503.65523481005965
d5bac92c1f,Февраль,26.0,Ученый,44179.28,,1,5,4.0,2.0,30,4.0,0.0,990.27,36.235353750989646,18 г. 8 м.,No,67.70515989980103,"Большие траты, большие платежи",477.81935156209835
d5bac92c1f,Март,26.0,Ученый,43738.57,3730.543333333334,1,5,4.0,2.0,30,5.0,,990.27,33.62739720491516,18 г. 9 м.,No,76.00586411856754,"Большие траты, малые платежи",485.4986473433318
d5bac92c1f,Апрель,26.0,Ученый,44204.39,3709.043333333334,1,5,4.0,2.0,30,7.0,0.0,990.27,29.840545246651864,18 г. 10 м.,No,162.47691181930125,"Большие траты, малые платежи",399.91759964259813
d5bac92c1f,Май,26.0,Ученый,43475.25,,1,5,4.0,2.0,30,5.0,0.0,990.27,33.74296268830101,18 г. 11 м.,No,134.3557517036048,"Малые траты, малые платежи",456.4887597582945
d5bac92c1f,Июнь,26.0,,43732.05,3761.063333333334,1,5,4.0,2.0,30,5.0,0.0,990.27,39.03941181074285,19 г. 0 м.,No,239.21429590798147,"Малые траты, малые платежи",353.8002155539179
d5bac92c1f,Июль,27.0,Ученый,43329.01,3706.943333333334,1,5,4.0,2.0,32,5.0,0.0,990.27,27.978367677358467,19 г. 1 м.,No,143.38029382415073,"Большие траты, средние платежи",414.81421763774864
d5bac92c1f,Август,,Ученый,43874.15,3725.833333333334,1,5,4.0,2.0,25,5.0,0.0,990.27,34.86171755792398,,No,66.27312547813743,"Большие траты, большие платежи",473.9913859837619
d5bac92c1f,Сентябрь,,Ученый,43711.18,3434.739601657635,1,5,4.0,2.0,31,2.0,0.0,990.27,24.795719625600757,19 г. 3 м.,No,74.07487774996191,"Большие траты, большие платежи",474.17963371193736
e145cf6718,Февраль,54.0,Юрист,118886.06,10076.6,4,2,12.0,,6,3.0,3.0,189.33,35.756992544754,32 г. 2 м.,No,68.39469764644818,"Большие траты, большие платежи",997.4894465236363
e145cf6718,Март,54.0,Юрист,118277.65,10030.36,4,2,12.0,2.0,6,5.0,3.0,189.33,31.340841466627985,32 г. 3 м.,No,,"Большие траты, большие платежи",811.8592464808811
e145cf6718,Апрель,54.0,Юрист,118585.81,10020.17,4,2,12.0,2.0,6,2.0,3.0,189.33,22.705864186387977,,No,1079.1425246787646,"Малые траты, малые платежи",44.12161949131996
e145cf6718,Май,54.0,Юрист,,10053.45,4,2,12.0,,6,3.0,3.0,189.33,33.1947409585854,32 г. 5 м.,NM,430.3102836497857,"Малые траты, большие платежи",672.1138605202988
e145cf6718,Июнь,54.0,Юрист,118041.37,10064.87,4,2,12.0,2.0,6,4.0,3.0,189.33,27.19863347233995,32 г. 6 м.,No,193.93237705309144,"Большие траты, большие платежи",874.7817671169933
e145cf6718,Июль,54.0,Юрист,118359.84999999999,10072.25,4,2,12.0,2.0,6,,4.0,189.33,30.88959266505297,32 г. 7 м.,No,802.9005527602752,"Малые траты, средние платежи",309.25359140980936
e145cf6718,Август,,Юрист,118559.34999999999,10018.710000000001,4,2,12.0,2.0,6,3.0,4.0,189.33,28.3191877521259,32 г. 8 м.,NM,109.70291112833624,"Большие траты, большие платежи",957.4312330417483
e145cf6718,Сентябрь,54.0,Юрист,118281.56999999999,10071.07,4,2,12.0,2.0,6,3.0,4.0,189.33,41.48546849064703,32 г. 9 м.,No,245.23453783763915,"Большие траты, большие платежи",823.9196063324454
7255ba19df,Февраль,18.0,Предприниматель,15759.09,1538.7975,5,5,25.0,5.0,7,8.0,10.0,2447.8,28.896002503551266,19 г. 11 м.,NM,10.682540064142273,"Большие траты, большие платежи",331.5601294861163
7255ba19df,Март,18.0,Предприниматель,15558.15,1464.9175,5,5,25.0,5.0,7,11.0,10.0,2447.8,24.898801031091,20 г. 0 м.,Yes,137.55309593020613,"Малые траты, средние платежи",243.59957362005244
7255ba19df,Апрель,18.0,Предприниматель,15348.4,,5,5,25.0,5.0,7,13.0,10.0,2447.8,24.811430193240263,20 г. 1 м.,Yes,197.28586576300017,"Малые траты, малые платежи",195.42680378725842
