client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance,credit_rating
23e1264b5c,Март,,Врач,18696.210000000003,1572.6033333333335,7,7,15.0,7.0,34,17.0,9.0,2678.15,25.266126797436648,7 г. 10 м.,Yes,61.32375568163568,"Большие траты, средние платежи",250.40519000029556,Плохой
23e1264b5c,Апрель,28.0,Врач,18611.77,,7,7,15.0,7.0,34,19.0,,2678.15,38.13470348437501,7 г. 11 м.,Yes,177.86564911089718,"Малые траты, малые платежи",178.73329657103406,Плохой
23e1264b5c,Май,29.0,Врач,18926.530000000002,1599.9333333333334,7,7,15.0,,34,19.0,9.0,2678.15,30.33587511694996,,Yes,115.83755364302006,"Малые траты, малые платежи",240.54139203891117,Обычный
23e1264b5c,Июнь,29.0,Врач,18725.06,1545.5633333333335,7,7,15.0,7.0,34,19.0,9.0,2678.15,31.300564414822325,8 г. 1 м.,Yes,107.4623701421426,"Малые траты, малые платежи",240.06657553978863,Плохой
23e1264b5c,Июль,29.0,,18317.81,1564.4833333333333,7,7,15.0,7.0,31,,9.0,2678.15,30.55167704128575,8 г. 2 м.,NM,74.37861634415002,"Малые траты, большие платежи",260.01032933778123,Плохой
23e1264b5c,Август,29.0,Врач,18202.850000000002,1585.7733333333333,7,7,15.0,7.0,30,19.0,12.0,2678.15,38.40901988681675,,Yes,96.93332051517523,"Большие траты, малые платежи",228.17562516675596,Обычный
23e1264b5c,Сентябрь,29.0,Врач,18028.600000000002,1575.5633333333335,7,7,15.0,7.0,34,20.0,12.0,2678.15,27.24998614252409,8 г. 4 м.,Yes,35.47600733227693,"Большие траты, средние платежи",280.28293834965433,Обычный
79d6f53d3c,Февраль,32.0,Учитель,29039.92,,2,304,4.0,1.0,24,7.0,1.0,118.58,26.342027865612,25 г. 4 м.,No,246.81746367845886,"Малые траты, средние платежи",256.5138096001936,Плохой
79d6f53d3c,Март,32.0,Учитель,20055765.03,2357.343333333333,2,7,4.0,1.0,24,4.0,1.0,118.58,33.65627990236411,,No,,"Малые траты, малые платежи",339.16555236571384,Плохой
79d6f53d3c,Апрель,32.0,Учитель,29210.71,2400.983333333333,2,7,4.0,1.0,24,4.0,3.0,118.58,33.735298627240994,25 г. 6 м.,No,90.94285334926498,"Малые траты, средние платежи",414.2484199293875,Плохой
79d6f53d3c,Май,32.0,Учитель,28895.51,2447.453333333333,2,7,4.0,1.0,24,4.0,3.0,118.58,34.810963417468585,25 г. 7 м.,No,79.13697411078077,"Большие траты, малые платежи",402.22429916787166,Обычный
79d6f53d3c,Июнь,32.0,Учитель,29318.69,,2,7,4.0,1.0,24,5.0,3.0,118.58,40.06904304808872,25 г. 8 м.,No,217.13128813065356,"Малые траты, малые платежи",290.3299851479989,Обычный
79d6f53d3c,Июль,32.0,Учитель,29094.69,2383.863333333333,2,7,4.0,1.0,24,5.0,3.0,118.58,30.154111936884888,25 г. 9 м.,No,47.57165978632626,"Большие траты, большие платежи",416.8396134923263,Обычный
79d6f53d3c,Август,32.0,,29516.289999999997,2417.463333333333,1,6,4.0,1.0,24,4.0,3.0,118.58,34.16685495297578,25 г. 10 м.,No,123.63790640856676,"Большие траты, малые платежи",357.52336687008574,Обычный
79d6f53d3c,Сентябрь,32.0,Учитель,29357.76,2393.043333333333,1,6,4.0,1.0,24,1.0,3.0,118.58,27.643234429269647,25 г. 11 м.,No,29.36508525028898,"Большие траты, средние платежи",439.3361880283635,Обычный
83d3f2e5ab,Февраль,23.0,Разработчик,7963.459999999999,687.5983333333334,6,10,15.0,6.0,51,15.0,7.0,2431.46,32.19919449498427,19 г. 5 м.,Yes,52.536288688966046,"Малые траты, малые платежи",273.8555649310676,Обычный
83d3f2e5ab,Март,23.0,Разработчик,8178.73,683.5483333333333,6,10,15.0,6.0,50,15.0,7.0,2431.46,37.74043039725021,19 г. 6 м.,NM,93.61655718122502,"Малые траты, малые платежи",235.95529643880857,Плохой
83d3f2e5ab,Апрель,23.0,Разработчик,7958.4,635.4783333333334,6,10,15.0,6.0,54,15.0,12.0,2431.46,36.88289252309789,19 г. 7 м.,Yes,81.67776462208597,"Малые траты, малые платежи",241.2340889979476,Обычный
83d3f2e5ab,Май,24.0,Разработчик,7831.17,656.1683333333333,6,10,15.0,6.0,51,15.0,12.0,2431.46,23.065835941935028,19 г. 8 м.,Yes,28.57112265742916,"Большие траты, средние платежи",256.61073096260446,Обычный
83d3f2e5ab,Июнь,,Разработчик,7928.379999999999,678.3283333333334,6,10,15.0,6.0,52,15.0,12.0,2431.46,36.301492434435374,,NM,17.67201759085249,"Большие траты, средние платежи",271.789836029181,Обычный
83d3f2e5ab,Июль,24.0,Разработчик,7410.08,621.1983333333334,6,10,15.0,,51,,12.0,2431.46,26.191196205090197,19 г. 10 м.,Yes,37.67403038986803,"Малые траты, средние платежи",277.53782323016554,Обычный
83d3f2e5ab,Август,24.0,Разработчик,8205.99,601.1483333333333,6,10,15.0,6.0,51,15.0,12.0,2431.46,23.70899403892989,19 г. 11 м.,Yes,44.105705104215794,"Малые траты, средние платежи",269.9761485158178,Плохой
83d3f2e5ab,Сентябрь,24.0,Разработчик,7884.969999999999,600.0683333333334,6,10,15.0,6.0,55,15.0,,2431.46,38.61479004240449,20 г. 0 м.,Yes,22.97786407701283,"Малые траты, средние платежи",292.2839895430208,Обычный
2518ba6ca3,Февраль,20.0,Медиаменеджер,8996.87,570.1041666666666,6,6,8.0,4.0,24,8.0,7.0,316.13,25.68870798681992,28 г. 7 м.,Yes,43.47865155306432,,269.4015545137584,Обычный
2518ba6ca3,Март,20.0,,9569.04,568.0641666666667,6,6,8.0,4.0,21,9.0,7.0,316.13,25.48981269360386,28 г. 8 м.,Yes,45.09711303493888,"Малые траты, малые платежи",278.2430930318838,Обычный
2518ba6ca3,Апрель,20.0,Медиаменеджер,9374.87,537.3346036490059,6,6,8.0,4.0,21,9.0,7.0,316.13,34.64711787303425,28 г. 9 м.,Yes,,"Малые траты, малые платежи",276.36772471268637,Обычный
2518ba6ca3,Май,20.0,Медиаменеджер,9021.75,568.2146036490059,6,6,8.0,4.0,24,9.0,7.0,316.13,37.124954108130886,28 г. 10 м.,Yes,30.942636324695076,"Малые траты, малые платежи",292.8575697421276,Хороший
2518ba6ca3,Июнь,20.0,Медиаменеджер,9271.85,492.2946036490059,6,6,8.0,,26,12.0,7.0,316.13,37.95936611661808,,Yes,64.49218358488385,"Малые траты, средние платежи",245.75802248193887,Хороший
2518ba6ca3,Июль,,Медиаменеджер,8785.77,536.724603649006,6,6,8.0,4.0,24,12.0,7.0,316.13,38.53820127228729,,Yes,16.398116459945793,"Большие траты, средние платежи",266.2520896068769,Хороший
2518ba6ca3,Август,20.0,Медиаменеджер,9078.69,483.62460364900596,6,6,8.0,4.0,24,9.0,7.0,316.13,28.28922890806259,29 г. 1 м.,Yes,,"Малые траты, средние платежи",259.88484200447294,Хороший
2518ba6ca3,Сентябрь,,,9142.2,525.5646036490059,6,6,8.0,4.0,24,9.0,7.0,316.13,24.91124362333315,,Yes,56.38119858787297,"Малые траты, малые платежи",266.1090074789497,Хороший
5ce3cdce4a,Февраль,37.0,Механик,43195.130000000005,3816.246666666667,2,5,9.0,0.0,15,11.0,0.0,445.91,29.057390299431265,29 г. 9 м.,No,329.3625755634405,"Малые траты, большие платежи",316.54709110322614,Хороший
5ce3cdce4a,Март,37.0,Механик,43043.79,3790.8366666666666,2,5,9.0,0.0,14,14.0,0.0,445.91,40.57995634933808,29 г. 10 м.,No,298.3514743469726,"Малые траты, малые платежи",373.4781923196941,Хороший
5ce3cdce4a,Апрель,,,42885.740000000005,3760.616666666667,2,5,9.0,0.0,15,11.0,0.0,445.91,32.63477233360431,29 г. 11 м.,No,253.2444847239442,"Малые траты, малые платежи",412.80518194272247,Хороший
5ce3cdce4a,Май,37.0,Механик,43658.770000000004,3818.2366666666667,2,5,9.0,0.0,15,11.0,0.0,445.91,24.023596193507814,30 г. 0 м.,No,203.88176034223716,,460.88790632442965,Хороший
5ce3cdce4a,Июнь,37.0,Механик,42881.310000000005,3758.786666666667,2,5,9.0,0.0,15,8.0,,445.91,40.266746136034605,30 г. 1 м.,NM,126.12257519791004,"Большие траты, средние платежи",508.3370914687566,Хороший
5ce3cdce4a,Июль,37.0,Механик,43278.450000000004,3762.7966666666666,2,5,9.0,0.0,15,11.0,2.0,445.91,25.396324380044064,30 г. 2 м.,No,117.42203461550146,"Большие траты, средние платежи",515.2176320511651,Обычный
5ce3cdce4a,Август,,,42831.68,3762.356666666667,2,5,9.0,0.0,15,11.0,2.0,445.91,28.52737840658773,30 г. 3 м.,No,,"Большие траты, малые платежи",558.6301317634702,Хороший
5ce3cdce4a,Сентябрь,38.0,Механик,43038.560000000005,3772.916666666667,2,5,9.0,0.0,15,11.0,2.0,445.91,37.53855763174143,30 г. 4 м.,No,169.70047644820582,"Малые траты, большие платежи",482.0991902184608,Хороший
1fe07c11d4,Февраль,21.0,Ученый,9980.305,619.5745833333333,3,4,8.0,7.0,11,15.0,4.0,812.34,27.82640480089973,13 г. 10 м.,NM,30.320636256608854,"Малые траты, малые платежи",265.28930498021754,Обычный
1fe07c11d4,Март,21.0,Ученый,9961.775,672.7145833333333,3,4,8.0,7.0,6,17.0,4.0,812.34,26.754356362620285,13 г. 11 м.,Yes,51.925458240478534,"Малые траты, большие платежи",225.60448299634783,Обычный
1fe07c11d4,Апрель,21.0,Ученый,9471.065,655.8945833333332,3,4,8.0,7.0,11,18.0,4.0,812.34,31.470180300690828,14 г. 0 м.,Yes,37.2681804157184,"Малые траты, малые платежи",254.98176082110803,Обычный
1fe07c11d4,Май,21.0,Ученый,9784.375,687.8045833333333,3,4,,7.0,11,16.0,4.0,812.34,31.17356447846888,14 г. 1 м.,Yes,50.14254382419664,"Малые траты, малые платежи",242.1473974126297,Обычный
1fe07c11d4,Июнь,21.0,Ученый,9570.414999999999,,3,4,8.0,7.0,15,14.0,4.0,812.34,26.83972024879961,,Yes,50.03188805203234,,245.538053184794,Обычный
1fe07c11d4,Июль,21.0,,9691.395,,3,4,8.0,7.0,11,16.0,4.0,812.34,24.98443205496177,14 г. 3 м.,Yes,74.42255675815677,"Малые траты, малые платежи",224.21738447866954,Плохой
1fe07c11d4,Август,21.0,Ученый,10028.475,642.7545833333332,3,4,8.0,7.0,11,16.0,4.0,812.34,26.11190411903044,14 г. 4 м.,NM,,"Малые траты, средние платежи",224.9119738643546,Обычный
1fe07c11d4,Сентябрь,21.0,Ученый,9696.494999999999,662.0245833333332,3,4,8.0,7.0,12,,4.0,812.34,33.78735106760924,14 г. 5 м.,NM,28.234636865788364,"Большие траты, малые платежи",240.225304371038,Обычный
fcd73fbc64,Февраль,,Врач,116452.55,,5,6,19.0,3.0,10,9.0,1.0,550.61,40.9558294671804,32 г. 3 м.,NM,266.6810950220948,,713.4314029868625,Обычный
fcd73fbc64,Март,20.0,Врач,116048.74,9839.436666666666,5,6,19.0,3.0,14,10.0,1.0,550.61,37.49748534490071,,Yes,295.7283199140639,"Большие траты, малые платежи",664.4141780948934,Хороший
fcd73fbc64,Апрель,20.0,Врач,116718.3,9837.096666666666,5,6,19.0,3.0,14,10.0,1.0,550.61,30.86582972622623,,Yes,1010.9617521334276,"Малые траты, средние платежи",,Обычный
fcd73fbc64,Май,,,116492.01000000001,9843.486666666668,5,6,19.0,3.0,14,10.0,1.0,550.61,28.64654972833535,32 г. 6 м.,Yes,84.20934629971508,"Большие траты, большие платежи",859.5131517092422,Обычный
fcd73fbc64,Июнь,20.0,Врач,116765.39,9788.606666666667,5,6,19.0,3.0,14,10.0,1.0,550.61,37.39614222980555,32 г. 7 м.,Yes,607.3626307554117,"Большие траты, малые платежи",356.6598672535455,Обычный
fcd73fbc64,Июль,20.0,Врач,115834.25,9852.346666666666,5,6,19.0,3.0,11,10.0,1.0,550.61,37.18579025619996,,Yes,87.69568131205195,"Большие траты, большие платежи",855.8868166969053,Обычный
fcd73fbc64,Август,20.0,Врач,,9795.026666666667,5,6,19.0,3.0,14,10.0,1.0,550.61,35.58135533477139,,Yes,511.81034345622146,"Малые траты, средние платежи",465.5421545527358,Обычный
fcd73fbc64,Сентябрь,20.0,Врач,116012.27,9810.816666666668,5,6,19.0,,14,10.0,1.0,550.61,33.67486046290044,32 г. 10 м.,Yes,587.9850764847631,"Малые траты, большие платежи",380.92742152419413,Обычный
b7e02b24ad,Февраль,52.0,Писатель,,6271.721666666666,1,4,12.0,4.0,2,0.0,0.0,284.52,29.784208136792326,22 г. 10 м.,No,481.0087896932108,"Малые траты, средние платежи",251.7315649902245,Хороший
b7e02b24ad,Март,52.0,Писатель,78960.91,6275.491666666667,1,4,12.0,4.0,3,,0.0,284.52,29.240919170360623,22 г. 11 м.,No,159.74384313065042,"Большие траты, большие платежи",536.2965115527849,Хороший
b7e02b24ad,Апрель,52.0,Писатель,,6288.321666666667,1,4,12.0,4.0,2,,1.0,284.52,34.1670093204534,23 г. 0 м.,No,141.7539773552966,"Большие траты, большие платежи",553.2963773281386,Хороший
b7e02b24ad,Май,52.0,Писатель,78620.34,6305.501666666666,1,4,12.0,4.0,2,0.0,1.0,284.52,31.9320285904522,23 г. 1 м.,NM,593.8785299836147,"Малые траты, средние платежи",142.25182469982042,Хороший
b7e02b24ad,Июнь,52.0,Писатель,79225.21,6339.141666666666,1,4,12.0,4.0,2,,1.0,284.52,29.72027151953849,23 г. 2 м.,NM,251.37085757688823,"Малые траты, большие платежи",470.2494971065471,Хороший
b7e02b24ad,Июль,52.0,Писатель,78538.62,6318.221666666666,1,4,12.0,4.0,2,0.0,1.0,284.52,23.2664162378822,23 г. 3 м.,No,184.52019644016983,"Большие траты, средние платежи",518.7101582432656,Хороший
b7e02b24ad,Август,52.0,Писатель,79257.06,,1,4,12.0,4.0,4,0.0,1.0,284.52,41.18231477636152,23 г. 4 м.,No,406.71544198648826,"Большие траты, малые платежи",308.394912696947,Хороший
b7e02b24ad,Сентябрь,52.0,Писатель,78909.01,6331.141666666666,1,4,12.0,,2,,,284.52,39.88529155705243,23 г. 5 м.,No,235.7131480343156,"Малые траты, средние платежи",497.6172066491196,Хороший
50ac39567c,Февраль,37.0,Юрист,138920.72,11551.62,0,7,7.0,3.0,11,5.0,1.0,281.26,25.66568146916341,,No,746.6573607100279,"Малые траты, большие платежи",439.0688294445984,Хороший
50ac39567c,Март,37.0,Юрист,138555.17,,0,7,7.0,3.0,14,4.0,1.0,281.26,39.07283136452814,17 г. 9 м.,No,277.99714901000726,"Большие траты, большие платежи",882.1990411446188,Хороший
50ac39567c,Апрель,,Юрист,138833.32,11481.390000000001,0,7,7.0,3.0,14,4.0,1.0,281.26,36.90364365698117,,NM,182.42247384232783,,979.4637163122984,Обычный
50ac39567c,Май,37.0,Юрист,138547.91,,0,7,7.0,3.0,15,1.0,1.0,281.26,27.429571024409537,17 г. 11 м.,No,517.1892955679639,,687.1968945866624,Обычный
50ac39567c,Июнь,37.0,Юрист,138512.36000000002,11508.970000000001,0,7,7.0,3.0,15,2.0,1.0,281.26,35.7567780036325,18 г. 0 м.,No,433.2175085246763,"Малые траты, большие платежи",761.47868162995,Обычный
50ac39567c,Июль,37.0,Юрист,,,0,7,7.0,3.0,10,4.0,1.0,281.26,35.774062619909344,18 г. 1 м.,No,,"Малые траты, большие платежи",746.9971348688681,Обычный
50ac39567c,Август,37.0,Юрист,138983.98,11518.600000000002,0,7,7.0,,11,4.0,3.0,281.26,32.767576625382105,18 г. 2 м.,No,1276.5800616581328,"Малые траты, малые платежи",,Хороший
50ac39567c,Сентябрь,37.0,Юрист,,11527.380000000001,0,7,7.0,3.0,14,4.0,3.0,281.26,26.681028771312143,18 г. 3 м.,No,280.38698720461343,,876.4592029500128,Хороший
